@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
6,1,0.146341,1,0.993156,-0.505077,0.225281,0,0.004619,0.000211,0.308001,0,0,0,7993,1326,1,1,6,important
2,2,0.4,0.222222,2.747467,3.040994,0,0,0.000373,0.00038,0.164457,0.166746,0,0,461,234,1,22,12,important
1,7,0.25,0.2,-1.370741,0.868696,0,0.318567,0.000233,0.00141,0,0.101655,0,0,14164,1903,1,1,2,important
8,1,0.142857,0.142857,-0.739811,-2.525727,0.303252,0,0.001734,0.000207,0.078288,0,0,0,60293,3144,1,1,3,important
1,4,0.333333,0.666667,-2.24236,-0.562539,0,0.346574,0.00085,0.000426,0,0,0,0,33863,2069,1,9,5,important
1,18,0.333333,0.346154,-0.532579,2.651319,0,0.243227,0.000543,0.005522,0.001978,0.337748,0,0,6126,1092,1,13,2,important
5,2,0.263158,0.2,-0.170761,-0.793525,0.333045,0.346574,0.001803,0.000426,0.109137,0,0,0,21331,1550,1,6,8,important
3,1,0.065217,0.076923,0.995285,0.190199,0.318257,0,0.001497,0.000152,0.206671,0,0,0,3988,723,1,4,16,important
2,4,1,0.190476,0.259492,1.246166,0.346574,0.281168,0.000458,0.003024,0,0.256277,0,0,5549,722,1,4,2,important
1,40,0.125,0.4,-1.881453,2.100952,0,0.256406,0.000082,0.003153,0,0.182347,0,0,23604,2326,1,6,1,important
1,1,1,0.5,-1.385249,-1.091723,0,0,0.000365,0.000073,0,0,0,0,14371,1176,1,4,2,important
1,1,0.125,0.166667,1.468705,1.762231,0,0,0.000353,0.000719,0.106022,0.18767,0,0,828,449,1,4,22,important
2,1,0.068966,0.2,0.308805,-0.090816,0,0,0.000855,0.000247,0.087061,0,0,0,5282,1178,1,8,28,important
2,4,0.125,0.137931,-1.426619,-0.439946,0.346574,0.346574,0.000538,0.000361,0,0,0,0,29956,2626,1,6,6,important
24,1,0.188976,1,2.355714,-0.528814,0.330033,0,0.004227,0.000677,0.285909,0.016672,0,0,8185,1342,1,1,26,important
1,1,0.25,0.125,0.183353,0.476879,0,0,0.000284,0.000144,0,0,0,0,2994,896,1,17,28,important
1,6,0.25,0.666667,-1.632333,0.452952,0,0.225281,0.000498,0.00039,0,0,0,0,18399,2336,1,11,14,important
1,2,0.083333,0.2,-1.599011,-0.612337,0,0.346574,0.00047,0.001582,0,0.119518,0,0,17796,1255,1,6,3,important
2,1,0.153846,0.142857,-2.39088,-2.790501,0.346574,0,0.000474,0.000136,0,0,0,1,78570,5182,1,1,25,important
1,15,0.25,0.189873,-1.334875,1.666702,0,0.345462,0.000162,0.003774,0,0.250804,0,0,13665,1452,1,7,4,important
5,2,0.1,0.133333,0.299009,-0.323756,0.316757,0.346574,0.000838,0.000253,0.030562,0,0,0,13335,1433,1,3,22,important
2,10,0.285714,0.204082,-0.63953,1.263434,0.346574,0.305432,0.000307,0.001395,0,0.099093,0,0,13635,1890,1,5,4,important
2,4,0.166667,0.8,0.335863,1.322536,0.346574,0.281168,0.000673,0.002161,0.038272,0.206167,0,0,5141,1181,1,23,16,important
16,1,0.144144,0.083333,0.537252,-1.94181,0.303078,0,0.002865,0.000179,0.161234,0,0,0,33626,3189,1,2,24,important
9,1,0.243243,0.125,1.168322,-0.735376,0.287265,0,0.002129,0.000086,0.170144,0,0,0,10063,1814,1,1,25,important
3,1,0.333333,0.333333,0.426541,-0.378545,0.366204,0,0.000395,0.0001,0,0,0,0,7043,1563,1,5,16,important
15,8,0.211268,0.285714,-0.801793,-1.136875,0.233999,0.330222,0.000676,0.000222,0,0,0,0,120278,6347,1,1,1,important
1,11,0.166667,0.55,-2.095027,0.596394,0,0.258391,0.000326,0.000983,0,0.010038,0,0,29224,2897,1,6,4,important
1,1,0.076923,0.5,-0.20096,0.092567,0,0,0.000723,0.000488,0.06099,0.00737,0,0,4397,1096,1,1,6,important
4,4,0.235294,0.181818,-0.297313,-0.003787,0.281168,0,0.001689,0.000583,0.09923,0,0,0,19367,2746,1,3,4,important
1,2,0.076923,0.25,1.150691,2.137364,0,0.346574,0.003527,0.000358,0.367423,0.106078,0,0,1138,320,1,2,14,important
1,1,0.090909,0.5,-0.719894,-0.426368,0,0,0.000107,0.000108,0,0,0,0,7388,798,1,1,10,important
1,3,1,0.272727,-0.389629,1.00251,0,0,0.000116,0.000351,0,0,0,0,5310,1162,1,47,18,important
3,1,0.1875,0.1,-0.985854,-1.79094,0.318257,0,0.000196,0.000098,0,0,0,0,28917,2641,1,16,18,important
1,1,0.333333,0.142857,-0.856922,-0.563395,0,0,0.000098,0.000099,0,0,0,0,8473,1436,1,21,20,important
83,34,0.21447,0.373626,?,-0.497316,0.096452,0.190428,0.001132,0.000464,0,0,0,0,269661,8098,0,1,1,important
2,1,0.08,0.125,-0.176324,-0.575945,0.346574,0,0.000474,0.000192,0,0,0,0,8580,1241,1,9,32,important
1,3,0.5,0.333333,-0.328074,1.064065,0,0.366204,0.000112,0.000683,0,0.041931,0,0,4993,1079,1,14,11,important
3,5,0.1,0.2,-2.574932,-1.77058,0,0,0.00037,0.00037,0,0,0,0,141671,5369,1,1,19,important
7,2,0.225806,0.25,-1.580718,-2.539955,0.265437,0.346574,0.000465,0.000155,0,0,0,0,122314,6157,1,2,2,important
1,1,0.2,0.333333,-2.357255,-2.063728,0,0,0.000148,0.000111,0,0,0,0,37986,2497,1,3,15,important
5,1,0.138889,1,-0.458712,-1.774624,0.321888,0,0.000855,0.000269,0,0,0,0,28449,2700,1,1,5,important
5,1,0.294118,0.1,0.519531,-0.796381,0.250201,0,0.000717,0.000321,0.002518,0,0,0,10696,1537,1,3,31,important
18,4,0.146341,1,0.286115,-0.924437,0.291984,0,0.001158,0.000378,0.019456,0,0,0,48629,3580,1,1,5,important
2,1,0.666667,0.5,0.818748,0.419127,0,0,0.000132,0.000268,0,0,0,0,3172,804,1,1,16,important
1,2,1,0.4,-1.57823,-0.591556,0,0,0.00036,0.000121,0,0,0,0,17430,1325,1,3,53,important
1,2,0.2,0.133333,0.153087,1.139761,0,0,0.000149,0.000758,0,0.119799,0,1,3086,645,1,24,13,important
1,6,0.1,0.375,-2.042912,0.042373,0,0.332415,0.000247,0.000372,0,0,0,0,27740,2527,1,13,16,important
1,1,0.166667,0.25,0.15796,0.451486,0,0,0.000298,0.000303,0,0.002009,0,1,3071,665,1,2,22,important
1,1,0.1,0.5,-2.059926,-1.7664,0,0,0.000093,0.000234,0,0,0,0,28216,2527,1,5,38,important
2,2,0.285714,0.222222,0.376757,0.670284,0,0,0.000376,0.000254,0,0,0,0,4935,962,1,6,20,important
1,6,1,0.352941,0.80871,2.893996,0,0.318257,0.000161,0.001472,0,0.227507,0,0,1602,407,1,13,1,important
2,1,1,1,-0.616307,-1.015928,0,0,0.000197,0.000463,0,0,0,0,13322,2496,1,12,23,important
3,25,0.157895,0.423729,0.21963,2.633419,0.366204,0.296477,0.000978,0.002876,0.059997,0.220682,0,0,8662,1603,1,1,1,important
2,1,0.222222,0.5,-0.734206,-1.133827,0,0,0.000192,0.000451,0,0,0,0,14989,1398,1,3,1,important
4,1,0.285714,0.333333,1.488834,0.396066,0.346574,0,0.000563,0.000429,0.063463,0.028495,0,0,3246,664,1,1,15,important
2,8,0.285714,0.363636,1.074983,2.754804,0,0.188385,0.00114,0.001592,0.158722,0.203138,0,0,2455,629,1,11,2,important
7,2,0.107692,0.285714,0.750596,-0.208641,0.265437,0,0.001399,0.000498,0.104559,0,0,0,11885,1557,1,9,14,important
10,1,0.16129,0.5,0.352772,-1.656287,0.305152,0,0.001672,0.000525,0.097241,0,0,0,25274,2098,1,7,19,important
1,4,0.111111,0.266667,-0.792202,0.887618,0,0.346574,0.000522,0.000844,0,0.061228,0,0,7942,1048,1,3,3,important
1,5,0.2,0.185185,0.066238,1.969202,0,0.35164,0.000269,0.000956,0,0.123008,0,0,3366,951,1,11,14,important
2,1,0.2,0.333333,0.555559,0.155938,0,0,0.001093,0.000416,0.143319,0.01565,0,0,4127,774,1,2,7,important
3,2,0.176471,0.4,1.077567,0.965628,0.318257,0.346574,0.000802,0.000678,0.096848,0.075242,0,0,3673,881,1,1,11,important
